amount,venue,address,city,city_id,state,state_full,zip,type,inst_id
7864879.95,"Boston Opera House Ventures, LLC ",36 Bay State Rd Suite 2,Cambridge,1377,MA,Massachusettes,2138,Live venue operator or promoter,4900
274475.25,"Brattle Film Foundation, Inc. ",40 Brattle Street ,Cambridge,1377,MA,Massachusettes,2138,Motion picture theater operator,4901
4898.25,"Cambridge Jazz Foundation, Inc ",372 Broadway ,Cambridge,1377,MA,Massachusettes,2139,Live venue operator or promoter,4902
341790.32,"Central Square Theater, Inc. ",450 Massachusetts Avenue ,Cambridge,1377,MA,Massachusettes,2139,Live venue operator or promoter,4903
2025436.05,Cinema Bangor LLC ,"55 Cambridge Parkway, Suite 200",Cambridge,1377,MA,Massachusettes,2142,Motion picture theater operator,4904
466698.60,Cinema Holdings Gilford LLC ,"55 Cambridge Parkway, Suite 200 ",Cambridge,1377,MA,Massachusettes,2142,Motion picture theater operator,4905
1458783.00,Eastpoint Multiplex LLC ,"55 Cambridge Pkwy, Suite 200 ",Cambridge,1377,MA,Massachusettes,2142,Motion picture theater operator,4906
1131017.85,Falmouth Premium Cinemas LLC ,"55 Cambridge Parkway,",Cambridge,1377,MA,Massachusettes,2142,Motion picture theater operator,4907
78570.00,gillpad llc dba lilypad ,1353 cambridge street ,Cambridge,1377,MA,Massachusettes,2139,Live venue operator or promoter,4908
699327.89,"Improvisation Center of Boston, Inc. ",620 Mass Ave Ste. 6,Cambridge,1377,MA,Massachusettes,2139,Live venue operator or promoter,4909
751709.70,Island Cinemas 10 LLC ,"55 Cambridge Parkway, Suite 200",Cambridge,1377,MA,Massachusettes,2142,Motion picture theater operator,4910
435999.60,North Conway Cinema II Limited Partnership ,"55 Cambridge Parkway, Suite 200 ",Cambridge,1377,MA,Massachusettes,2142,Motion picture theater operator,4911
1675326.60,Palmyra Premium Cinemas LLC ,"55 Cambridge Parkway, Suite 200 ",Cambridge,1377,MA,Massachusettes,2142,Motion picture theater operator,4912
112040.54,Snowrunner Productions ,620 Huron Ave 2,Cambridge,1377,MA,Massachusettes,2138,Theatrical producer,4913
1356199.65,"Wareham Theatre, Inc ","55 Cambridge Parkway, Suite 200 ",Cambridge,1377,MA,Massachusettes,2142,Motion picture theater operator,4914
751422.15,"World Music, Inc. D/B/A Global Arts Live ",720 Massachusetts Avenue,Cambridge,1377,MA,Massachusettes,2139,Live venue operator or promoter,4915
156792.90,Immerse Agency ,275 Turnpike St Suite 310,Canton,1378,MA,Massachusettes,2021,Live venue operator or promoter,4916
98743.50,Matty Colon Production Limited LLC ,57 Leonard St Unit 2 ,Canton,1378,MA,Massachusettes,2021,Live performing arts organization operator,4917
38537.97,The Boston She Party Ltd ,25 Spring Ln ,Canton,1378,MA,Massachusettes,2021,Theatrical producer,4918
42143.48,Actors' Shakespeare Project ,442 Bunker Hill Street ,Charlestown,1379,MA,Massachusettes,2129,Theatrical producer,4919
439798.05,"Chatham Orpheum Theater, Inc. ",637 Main Street ,Chatham,1380,MA,Massachusettes,2633,Motion picture theater operator,4920
997636.95,"Wilson Stevens Productions, Inc. ",13 Braeburn Road ,Chelmsford,1381,MA,Massachusettes,1824,Talent representative,4921
67954.56,"TheatreZone, Inc. ",189 Winnisimmet Street ,Chelsea,1382,MA,Massachusettes,2150,Live performing arts organization operator,4922
81357.13,"Chester Theatre Company, Inc. ",PO Box 722 19 Main Street,Chester,1383,MA,Massachusettes,1011,Theatrical producer,4923
2374532.60,"South Shore Playhouse Associates, Inc. ",PO Box 325,Cohasset,1384,MA,Massachusettes,2025,Live venue operator or promoter,4924
193778.58,"public emily, inc. ",1101 S Deerfield Rd ,Conway,1385,MA,Massachusettes,1341,Talent representative,4925
302158.64,Cotuit Center for the Arts ,4404 Falmouth Road ,Cotuit,1386,MA,Massachusettes,2635,Live performing arts organization operator,4926
132652.12,Stationery Factory Events LLC ,63 Flansburg Avenue ,Dalton,1387,MA,Massachusettes,1226,Live venue operator or promoter,4927
701695.00,Breakaway Inc. ,221 Newbury Street,Danvers,1388,MA,Massachusettes,1923,Live venue operator or promoter,4928
288918.45,"PM Entertainment Group, Inc. ",580 High Street ,Dedham,1389,MA,Massachusettes,2026,Motion picture theater operator,4929
297891.79,Cape Cinema Group Inc ,35 Hope Ln ,Dennis,1390,MA,Massachusettes,2638,Motion picture theater operator,4930
750675.70,"Cape Cod Center For The Arts, Inc. ",820 Main Street ,Dennis,1390,MA,Massachusettes,2638,Live performing arts organization operator,4931
107241.00,Cape Cod Museum of Art ,60 Hope Street ,Dennis,1390,MA,Massachusettes,2638,Museum Operator,4932
203056.64,Developing Artist Management Inc ,96 Train Street # 1,Dorchester,1391,MA,Massachusettes,2122,Talent representative,4933
54939.15,"David R. Oriola Management, LLC ",11 Bennington St ,East Boston,1392,MA,Massachusettes,2128,Talent representative,4934
4732810.00,Sand Media Corp Inc ,19 Anderson Way,East Walpole,1393,MA,Massachusettes,2032,Motion picture theater operator,4935
134398.44,Luthier's Co-op LLC ,108 Cottage Street ,Easthampton,1394,MA,Massachusettes,1027,Live venue operator or promoter,4936
3333794.62,Newport Festivals Foundation Inc. ,"74 Martin St., Rear ",Essex,1395,MA,Massachusettes,1929,Live venue operator or promoter,4937
22045.00,"One Entertainment, LLC ",69 Norman St Ste 19F,Everett,1396,MA,Massachusettes,2149,Live venue operator or promoter,4938
648464.40,NARROWS CENTER FOR THE ARTS INC ,16 ANAWAN STREET ,Fall River,1397,MA,Massachusettes,2721,Live performing arts organization operator,4939
40141.46,On Stage Theatrical Productions ,3770 North Main Street ,Fall River,1397,MA,Massachusettes,2720,Live performing arts organization operator,4940
592876.68,USS MASSACHUSETTS MEMORIAL COMMITTEE INC ,5 WATER STREET BATTLESHIP COVE,Fall River,1397,MA,Massachusettes,2721,Museum Operator,4941
172877.40,College Light Opera Company Inc ,54 Chapoquoit Road ,Falmouth,1398,MA,Massachusettes,2547,Live performing arts organization operator,4942
63075.00,"Falmouth Theatre Guild, Inc ",P.O. Box 383 ,Falmouth,1398,MA,Massachusettes,2541,Live performing arts organization operator,4943
744110.10,Cinema World Inc ,476 John Fitch Highway ,Fitchburg,1399,MA,Massachusettes,1420,Motion picture theater operator,4944
91893.66,Young at Heart Chorus Inc. ,30 N. Maple St ,Florence,1400,MA,Massachusettes,1062,Live performing arts organization operator,4945
426630.26,HERITAGE THEATERS INC ,280G Rt. 130 ,Forestdale,1401,MA,Massachusettes,2644,Motion picture theater operator,4946
123867.24,"Foxborough Regional Center for the Performing Arts, Inc ",1 Rockhill St ,Foxborough,1402,MA,Massachusettes,2035,Live venue operator or promoter,4947
48372.42,"Amazing Things Arts Center, Inc. ",160 Hollis St ,Framingham,1403,MA,Massachusettes,1702,Live venue operator or promoter,4948
49428.90,Framingham State University Christa McAuliffe Center for Integrated Sc ,"100 State Street, P.O. Box 9101 ",Framingham,1403,MA,Massachusettes,1701,Museum Operator,4949
65247.30,IPANEMA PRODUCTIONS INC ,173 LOCKLAND AVE,Framingham,1403,MA,Massachusettes,1701,Live venue operator or promoter,4950
176807.15,"Franklin Performing Arts Company, Inc. ",15 West Central Street PO Box 48,Franklin,1404,MA,Massachusettes,2038,Live performing arts organization operator,4951
650764.00,Gardner Theater Corp ,336 Timpany Blvd ,Gardner,1405,MA,Massachusettes,1440,Motion picture theater operator,4952
143925.50,Gloucester Stage Company ,267 E Main St ,Gloucester,1406,MA,Massachusettes,1930,Live venue operator or promoter,4953
171184.93,"minuteman Cinemas, Inc ",74 essex avenue ,Gloucester,1406,MA,Massachusettes,1930,Motion picture theater operator,4954
759535.15,"Scott Southard Talent, Inc. dba International Music Network ",33 Revere Street,Gloucester,1406,MA,Massachusettes,1930,Talent representative,4955
205490.50,"Van Ness Group, Inc ",11 Magnolia Ave ,Gloucester,1406,MA,Massachusettes,1930,Live venue operator or promoter,4956
525734.55,"Berkshire Choral International, Inc. ",406 Main St. Ste 1 ,Great Barrington,1407,MA,Massachusettes,1230,Live performing arts organization operator,4957
47713.05,Berkshire International Film Festival ,"40 Railroad Street, Suite 5 ",Great Barrington,1407,MA,Massachusettes,1230,Motion picture theater operator,4958
296530.15,"Mahaiwe Performing Arts Center, Inc. ",244 Main Street ,Great Barrington,1407,MA,Massachusettes,1230,Live venue operator or promoter,4959
99113.90,"Shaw Entertainment Group, LLC ",70 Hollenbeck Avenue ,Great Barrington,1407,MA,Massachusettes,1230,Talent representative,4960
18950.04,10 Forward LLC ,10 Fiske Ave,Greenfield,1408,MA,Massachusettes,1301,Live venue operator or promoter,4961
196682.35,GABE LLC ,289 Main Street,Greenfield,1408,MA,Massachusettes,1301,Live performing arts organization operator,4962
22759.60,"Pioneer Valley Symphony, Inc ",91 Main Street ,Greenfield,1408,MA,Massachusettes,1301,Live performing arts organization operator,4963
560432.10,"Tuckerman's Glasses, LLC ","248 Green River Rd., PO Box 832 ",Greenfield,1408,MA,Massachusettes,1301,Motion picture theater operator,4964
63586.24,"HAPPIER VALLEY COMEDY, INC ",1 Mill Valley Rd Suite B,Hadley,1409,MA,Massachusettes,1035,Live venue operator or promoter,4965
332574.86,"University of Massachusetts, Amherst ","In Care of Post-Award Management 100 Venture Way, Suite 201",Hadley,1409,MA,Massachusettes,1035,Live performing arts organization operator,4966
743656.00,"South Shore Cinemas, LLC ",139 Cedar St ,Hanover,1410,MA,Massachusettes,2339,Motion picture theater operator,4967
491035.05,Massachusetts International Festival of the Arts ,56 Suffolk St. Suite 300 ,Holyoke,1411,MA,Massachusettes,1040,Theatrical producer,4968
176478.80,"The Collings Foundation, Inc ",568 Main St ,Hudson,1412,MA,Massachusettes,1749,Museum Operator,4969
1267860.60,Cape Arts and Entertainment Inc. ,1060 Falmouth Road Suite A Suite A,Hyannis,1413,MA,Massachusettes,2601,Live performing arts organization operator,4970
1294128.45,"Inspire Arts & Music, Inc. ",47 Fairmount Ave,Hyde Park,1414,MA,Massachusettes,2136,Live performing arts organization operator,4971
81651.98,"Cape Ann Symphony Association, Inc ",8 Jeffrey's Neck Road ,Ipswich,1415,MA,Massachusettes,1938,Live performing arts organization operator,4972
120904.20,Broughton Enterprises INC. ,3496 Washington St ,Jamaica Plain,1416,MA,Massachusettes,2130,Live venue operator or promoter,4973
183143.00,City Ballet of Boston Inc ,284 Amory Street Suite 5,Jamaica Plain,1416,MA,Massachusettes,2130,Live performing arts organization operator,4974
84765.99,Mike Epstein & Company ,26 Wenham Street Unit 3,Jamaica Plain,1416,MA,Massachusettes,2130,Talent representative,4975
67125.00,New England Concerts LLC ,13 Morton St ,Lawrence,1417,MA,Massachusettes,1841,Live venue operator or promoter,4976
15186.97,Athlone Artists LLC ,PO Box 2434,Lenox,1418,MA,Massachusettes,1240,Talent representative,4977
184493.40,"Edith Wharton Restoration, Inc. ",2 Plunkett Street PO Box 974,Lenox,1418,MA,Massachusettes,1240,Museum Operator,4978
722936.70,"Shakespeare & Company, Inc. ",70 Kemble Street ,Lenox,1418,MA,Massachusettes,1240,Live performing arts organization operator,4979
43383.42,"WAM Theatre, Inc. ",PO Box 712 ,Lenox,1418,MA,Massachusettes,1240,Live venue operator or promoter,4980
501771.60,Entertainment Cinemas Leominster LLC ,45 Sack Blvd ,Leominster,1419,MA,Massachusettes,1453,Motion picture theater operator,4981
1146530.25,"Falun Dafa Association of New England, Inc. ",16 Flintlock Rd,Lexington,1420,MA,Massachusettes,2420,Live venue operator or promoter,4982
88143.82,"Lexington Symphony, Inc. ","3 Wallis Court, Suite 5 ",Lexington,1420,MA,Massachusettes,2421,Live performing arts organization operator,4983
233873.89,Lexington Theatre Project Inc ,1794 Massachusetts Ave ,Lexington Ave,1421,MA,Massachusettes,2420,Motion picture theater operator,4984
482350.05,Coco Luna LLC ,250 Jackson St Apt 401,Lowell,1422,MA,Massachusettes,1852,Motion picture theater operator,4985
660359.45,"Lowell Management Group, Inc. ",50 E Merrimack Street,Lowell,1422,MA,Massachusettes,1852,Live venue operator or promoter,4986
269915.22,"Merrimack Repertory Theatre, Inc. ",132 WarrenSt ,Lowell,1422,MA,Massachusettes,1852,Live performing arts organization operator,4987
416949.00,The Lowell Festival Foundation ,PO Box 217 ,Lowell,1422,MA,Massachusettes,1853,Live venue operator or promoter,4988
43995.78,Exit Seven Players LTD ,PO Box 183 (USPS) 37 Chestnut Street (Physical Address),Ludlow,1423,MA,Massachusettes,1056,Live performing arts organization operator,4989
1616962.41,City of Lynn Veterans Memorial Auditorium ,3 City hall Square ,Lynn,1424,MA,Massachusettes,1901,Live venue operator or promoter,4990
930155.64,"BROADWAY FOODS, INC. DBA Mixx360 ",665 Broadway ,Malden,1425,MA,Massachusettes,2148,Live venue operator or promoter,4991
64245.00,Odyssey Opera of Boston Inc ,376 Washington Street Suite 101 ,Malden,1425,MA,Massachusettes,2148,Live performing arts organization operator,4992
140786.98,"M.M.A.S., Inc ",888 South Main Street P.O. Box 1283,Mansfield,1426,MA,Massachusettes,2048,Live performing arts organization operator,4993
944920.23,"Rowe, David Artists ","24 Bessom St., Suite 2-4",Marblehead,1427,MA,Massachusettes,1945,Talent representative,4994
799321.95,WARWICK ENTERTAINMENT LLC ,123 Pleasant St,Marblehead,1427,MA,Massachusettes,1945,Motion picture theater operator,4995
21093.00,"Marion Art Center, Inc. ",80 Pleasant Street PO Box 602,Marion,1428,MA,Massachusettes,2738,Live performing arts organization operator,4996
492245.91,Levitate Flannel Jam LLC ,1871 Ocean street ,Marshfield,1429,MA,Massachusettes,2050,Live venue operator or promoter,4997
29899.19,"Boston Dance Theater, Inc. ",64 Hillsdale Rd ,Medford,1430,MA,Massachusettes,2155,Live performing arts organization operator,4998
55921.95,Melrose Orchestral Association ,PO Box 760715 ,Melrose,1431,MA,Massachusettes,2176,Live performing arts organization operator,4999
492521.94,"New Sound International, Inc. ",7 Skunk Rd. ,Merrimac,1432,MA,Massachusettes,1860,Live venue operator or promoter,5000
1720925.10,"Smitty?s Cinema-Sanford, LLC ",123 West Main Street ,Merrimac,1432,MA,Massachusettes,1860,Motion picture theater operator,5001
1157191.65,"Smitty?s Cinema-Tilton, LLC ",123 west main street ,Merrimac,1432,MA,Massachusettes,1860,Motion picture theater operator,5002
1089292.95,"Smitty?s Cinema-Topsham, LLC ",123 west main street ,Merrimac,1432,MA,Massachusettes,1860,Motion picture theater operator,5003
1231329.60,"Smitty?s Cinema-Windham, LLC ",123 west main street ,Merrimac,1432,MA,Massachusettes,1860,Motion picture theater operator,5004
675000.00,"The Smitty?s Management Company, Inc. ",123 west main street ,Merrimac,1432,MA,Massachusettes,1860,Motion picture theater operator,5005
23929.34,Boston Music Managment LLC ,2 Emmons Way ,Methuen1955,1433,MA,Massachusettes,1844,Talent representative,5006
1843044.22,"Northeast Cinemas, LLC ",221 E Main St Ste 203,Milford,1434,MA,Massachusettes,1757,Motion picture theater operator,5007
9594078.93,"Bill Blumenreich Presents, Inc. ",90 BRADLEE RD ,Milton,1435,MA,Massachusettes,2186,Live venue operator or promoter,5008
571653.35,"Nantucket Dreamland Foundation, Inc. ",17 South Water Street P.O. BOX 989,Nantucket,1436,MA,Massachusettes,2554,Motion picture theater operator,5009
120681.00,Theatre Workshop of Nantucket ,PO Box 1297 ,Nantucket,1436,MA,Massachusettes,2554,Theatrical producer,5010
103533.26,White Heron Theatre Company ,5 N. Water Street ,Nantucket,1436,MA,Massachusettes,2554,Live performing arts organization operator,5011
403215.40,"Center For Arts In Natick, Inc., The ",14 Summer Street ,Natick,1437,MA,Massachusettes,1760,Live venue operator or promoter,5012
392928.15,"Frank Solomon Management, Inc. ",41 Hopwell Farm Road ,Natick,1437,MA,Massachusettes,1760,Talent representative,5013
43517.78,Arlekin Players Theatre ,368 Hillside Avenue ,Needham Heights,1438,MA,Massachusettes,2494,Theatrical producer,5014
108308.99,New Bedford Festival Theatre ,684 Purchase Street ,New Bedford,1439,MA,Massachusettes,2740,Theatrical producer,5015
215162.80,Old Dartmouth Historical Society ,18 Johnny Cake Hill ,New Bedford,1439,MA,Massachusettes,2740,Museum Operator,5016
1021222.81,"Vault, Corp. ",791 Purchase Street,New Bedford,1439,MA,Massachusettes,2740,Live venue operator or promoter,5017
881849.73,"Zeiterion Theatre, Inc. ",684 PURCHASE ST ,New Bedford,1439,MA,Massachusettes,2740,Live venue operator or promoter,5018
11726.25,1794 Meetinghouse Inc ,PO Box 8 ,New Salem,1440,MA,Massachusettes,1355,Live performing arts organization operator,5019
68100.00,Darlene M. Sweeney d/b/a Webb Sweeney Murphy Talent ,4 Middle St 214,Newburyport,1441,MA,Massachusettes,1950,Talent representative,5020
94389.75,"Newburyport Screening Room, LLC ",82 State Street,Newburyport,1441,MA,Massachusettes,1950,Motion picture theater operator,5021
79543.39,"On Stage, Inc. ",1 Spring Ln ,Newburyport,1441,MA,Massachusettes,1950,Live performing arts organization operator,5022
504754.94,Society for the Development of Arts & Humanities of Greater Newburypor ,18 Graf Road Suite 9-11,Newburyport,1441,MA,Massachusettes,1950,Live venue operator or promoter,5023
41062.62,The Actors Studio of Newburyport Inc ,50 Water Street Mill #1 Suite #5,Newburyport,1441,MA,Massachusettes,1950,Live performing arts organization operator,5024
20487.60,"Commonwealth Lyric Theater, Inc.l ",381 DUDLEY ROAD ,Newton,1442,MA,Massachusettes,2459,Live performing arts organization operator,5025
10908.90,Sonex DJ Group LLC ,4 Ionia Street ,Newton,1442,MA,Massachusettes,2466,Live venue operator or promoter,5026
16356.71,"Cappella Clausura, Inc ",12 Jenison Street,Newtonville,1443,MA,Massachusettes,2460,Live performing arts organization operator,5027
116523.00,HiLo Holding Company ,55 Union st ,North Adams,1444,MA,Massachusettes,1247,Live venue operator or promoter,5028
2636094.40,"Massachusetts Museum of Contemporary Art Foundation, Inc ",1040 MASS MoCA Way (87 Marshall),North Adams,1444,MA,Massachusettes,1247,Museum Operator,5029
174683.10,Familia Inc ,501-652 East Washington Street,North Attleboro,1445,MA,Massachusettes,2760,Motion picture theater operator,5030
70509.82,JKB Management and Booking ,28 Holly Drive,North Dartmouth,1446,MA,Massachusettes,2747,Live venue operator or promoter,5031
397384.51,"Cowabunga's Entertainment, LLC ",265 Main St,North Reading,1447,MA,Massachusettes,1864,Live venue operator or promoter,5032
421431.00,"Payomet, Inc ",29 Old Dewline Rd ,North Truro,1448,MA,Massachusettes,2652,Live venue operator or promoter,5033
196010.59,"The Northampton Academy of Music, Inc. ",274 Main Street ,Northampton,1449,MA,Massachusettes,1060,Live performing arts organization operator,5034
597487.75,"Company Theatre, Inc ",30 Accord Park Dr ,Norwell,1450,MA,Massachusettes,2061,Live performing arts organization operator,5035
282178.35,Armige Agency LLC ,87 Hapgood Road ,Oakham,1451,MA,Massachusettes,1068,Talent representative,5036
73640.70,YEM LLC dba Soundcheck Studsio ,150 Corporate Park Dr Pembroke,Pembroke,1452,MA,Massachusettes,2359,Live venue operator or promoter,5037
608989.35,"Barrington Stage Company, Inc. ",122 North Street ,Pittsfield,1453,MA,Massachusettes,1201,Live venue operator or promoter,5038
923618.65,"Berkshire Theatre Group, Inc. ",111 South Street ,Pittsfield,1453,MA,Massachusettes,1201,Live performing arts organization operator,5039
617053.86,"PHOENIX THEATRES BERKSHIRE, LLC ",57 NORTH ST ,Pittsfield,1453,MA,Massachusettes,1201,Motion picture theater operator,5040
4705721.10,"ROZ100, Inc ",27 East Housatonic St,Pittsfield,1453,MA,Massachusettes,1201,Live venue operator or promoter,5041
292371.92,Greater Plymouth Performing Arts Center Inc ,110 Fairview Ln ,Plymouth,1454,MA,Massachusettes,2360,Live performing arts organization operator,5042
1806143.31,"Plimoth Patuxet Museums, Inc ",137 Warren Avenue ,Plymouth,1454,MA,Massachusettes,2360,Museum Operator,5043
131201.15,"Plymouth Philharmonic Orchestra, Inc. ",P.O. Box 3174,Plymouth,1454,MA,Massachusettes,2360,Live performing arts organization operator,5044
230082.96,Priscilla Beach Theatre Inc ,800 Rocky Hill Rd ,Plymouth,1454,MA,Massachusettes,2360,Live venue operator or promoter,5045
18319.95,The Jenney House Museum ,48 Summer St ,Plymouth,1454,MA,Massachusettes,2360,Museum Operator,5046
252535.25,Providence CHildren's Museum ,100 South Street ,Providence,1455,MA,Massachusettes,2903,Museum Operator,5047
490464.00,MC2 Productions LLC d/b/a The Art House ,34 Franklin St ,Provincetown,1456,MA,Massachusettes,2657,Live venue operator or promoter,5048
215996.65,"Provincetown Film Society, Inc. ",237 Commercial Street PO Box 605,Provincetown,1456,MA,Massachusettes,2657,Motion picture theater operator,5049
149823.74,Provincetown Theater Foundation ,238 Bradford Street ,Provincetown,1456,MA,Massachusettes,2657,Live performing arts organization operator,5050
822739.28,"Chamber Theatre Productions, Inc ",10 Crabtree Road ,Quincy,1457,MA,Massachusettes,2215,Live performing arts organization operator,5051
21991.50,United States Naval Shipbuilding Museum ,"549 South Street, Pier 3 PO Box 165, Quincy, MA 02170",Quincy,1457,MA,Massachusettes,2169,Museum Operator,5052
7970.00,Velocity Dance Company Incorporated ,37 Billings Road ,Quincy,1457,MA,Massachusettes,2171,Live performing arts organization operator,5053
71134.32,"Lion Production Group, Inc. ",83 Pheasant Lane ,Raynham,1458,MA,Massachusettes,2767,Live venue operator or promoter,5054
41328.00,CF Entertainment ,155 forest st,Reading,1459,MA,Massachusettes,1749,Talent representative,5055
230512.95,MusicWorks International LLC ,708 Pearl Street ,Reading,1459,MA,Massachusettes,1867,Talent representative,5056
28252.80,Corcoran Productions ,2041 SWAMP RD ,Richmond,1460,MA,Massachusettes,1254,Theatrical producer,5057
1685300.75,"THE PATRIOT CINEMAS, INC. ",1001 HINGHAM STREET SUITE 204,Rockland,1461,MA,Massachusettes,2370,Motion picture theater operator,5058
749895.00,"Rockport Music, Inc ",16 Main Street ,Rockport,1462,MA,Massachusettes,1966,Live performing arts organization operator,5059
111874.71,"History Alive, Inc. ",18 Kosciusko Street ,Salem,1463,MA,Massachusettes,1970,Live performing arts organization operator,5060
323019.90,"Vision Max Theater, INC ",201 Elm St. ,Salisbury,1464,MA,Massachusettes,1952,Motion picture theater operator,5061
11487.96,"Cape Cod Chorale, Inc. ",P.O. Box 751 ,Sandwich,1465,MA,Massachusettes,2563,Live performing arts organization operator,5062
787286.87,Flroripa Producoes Inc ,4334 Scotts Mill Ct ,Saugus,1466,MA,Massachusettes,1906,Live performing arts organization operator,5063
11350.00,PDP Productions LLC ,347 Little Mohawk Road ,Shelburne,1467,MA,Massachusettes,1370,Live venue operator or promoter,5064
106300.00,STEP UP WORLD ,106 MAIN ST,Shelburne Falls,1468,MA,Massachusettes,1370,Talent representative,5065
118528.42,"24 Hour Music, LLC ",7 Century St 3,Somerville,1469,MA,Massachusettes,2145,Live venue operator or promoter,5066
56961.79,BOSTON COMEDY FESTIVAL LLC ,19 COLLEGE AVE ,Somerville,1469,MA,Massachusettes,2144,Live venue operator or promoter,5067
294595.40,"CONCERTED EFFORTS, LLC ",363 HIGHLAND AVE,Somerville,1469,MA,Massachusettes,2144,Talent representative,5068
434751.19,"Cuisine en Locale, Inc. ",156 Highland Avenue ,Somerville,1469,MA,Massachusettes,2143,Live venue operator or promoter,5069
202266.45,EventThem Inc. ,337 Somerville Ave 2nd Floor,Somerville,1469,MA,Massachusettes,2143,Live venue operator or promoter,5070
174396.00,The Center for Arts at the Armory ,191 Highland Ave. 1-C ,Somerville,1469,MA,Massachusettes,2143,Live venue operator or promoter,5071
328823.43,The Comedy Studio Inc ,1 Bow Market Way #23,Somerville,1469,MA,Massachusettes,2143,Live venue operator or promoter,5072
130933.95,The Jungle Club LLC ,35 Upland Rd ,Somerville,1469,MA,Massachusettes,2144,Live venue operator or promoter,5073
292614.01,Good Harbor Inc ,"20 Howard St, Unit 1 ",Sommerville,1470,MA,Massachusettes,2144,Talent representative,5074
842841.00,Entertainment Cinemas South Dennis LLC ,26 Enterprise Road ,South Dennis,1471,MA,Massachusettes,2660,Motion picture theater operator,5075
1412224.70,"Matunuck Live Theatre, Inc. ",7 Central Street ,South Easton,1472,MA,Massachusettes,2375,Live performing arts organization operator,5076
257720.34,The Egremont Village Inn ,17 Main St,South Egremont,1473,MA,Massachusettes,1258,Live venue operator or promoter,5077
396098.75,Triplex Management Corporation Inc ,PO Box 99 ,South Egremont,1473,MA,Massachusettes,1258,Motion picture theater operator,5078
167865.30,"South Hadley's Tower Theaters, LLC. ",19 College St ,South Hadley,1474,MA,Massachusettes,1075,Motion picture theater operator,5079
287039.70,"Bold New Directions, Inc. ",6 Parc Place Suite D,Southampton,1475,MA,Massachusettes,1073,Talent representative,5080
52476.30,Cindy Pettibone ,26 Davis Road,Southwick,1476,MA,Massachusettes,1077,Talent representative,5081
35817.55,"Campus Services, Inc. ",172 Main Street ,Spencer,1477,MA,Massachusettes,1562,Talent representative,5082
3740728.09,"Naismith Memorial Basketball Hall of Fame, Inc. ",1000 Hall of Fame Ave ,Springfield,1478,MA,Massachusettes,1105,Museum Operator,5083
1202953.05,Springfield Museums Corporation ,21 Edwards St.,Springfield,1478,MA,Massachusettes,1103,Museum Operator,5084
285816.84,Springfield Symphony Orchestra Inc ,1441 Main St Suite 121 ,Springfield,1478,MA,Massachusettes,1103,Live performing arts organization operator,5085
447434.80,Greater Boston Stage Company ,395 Main Street ,Stoneham,1479,MA,Massachusettes,2180,Live venue operator or promoter,5086
2858797.65,Old Sturbridge Inc. ,1 Old Sturbridge Village Road ,Sturbridge,1480,MA,Massachusettes,1566,Museum Operator,5087
103576.94,Applause Academy MA Inc ,21 Main St. ,Taunton,1481,MA,Massachusettes,2780,Live performing arts organization operator,5088
45120.76,The District Center for the Arts ,15 COURT ST ,Taunton,1481,MA,Massachusettes,2780,Live venue operator or promoter,5089
510906.60,Falmouth Cinema LLC ,137 Teaticket Highway Suite 7,Teaticket,1482,MA,Massachusettes,2375,Motion picture theater operator,5090
445379.80,"Martha's Vineyard Film Society, Inc ",79 Beach Road P.O. Box 4423,Tisbury,1483,MA,Massachusettes,2568,Motion picture theater operator,5091
45932.85,Shea Theater Arts Center ,71 AVENUE A PO BOX 773,Turners Falls,1484,MA,Massachusettes,1376,Live venue operator or promoter,5092
133758.45,Martha's Vineyard Playhouse Inc. ,24 Church Street PO Box 2452,Vineyard Haven,1485,MA,Massachusettes,2568,Live performing arts organization operator,5093
75798.00,Mike Disarro ,308 Water Street ,Wakefield,1486,MA,Massachusettes,1880,Live venue operator or promoter,5094
108401.40,Afrovoices.Inc ,11 Cooper Street ,Waltham,1487,MA,Massachusettes,2453,Live venue operator or promoter,5095
27410.85,AfterFab LLC ,1278 Trapelo Rd. ,Waltham,1487,MA,Massachusettes,2451,Live venue operator or promoter,5096
389487.10,"Reagle Music Theatre of Greater Boston, Inc. ",617 Lexington St ,Waltham,1487,MA,Massachusettes,2452,Theatrical producer,5097
82718.00,Agora Cultural Architects LLC ,18 Beacon Park ,Watertown,1488,MA,Massachusettes,2472,Live venue operator or promoter,5098
414444.15,"New Repertory Theatre, Inc. ",80 Elm St ,Watertown,1488,MA,Massachusettes,2472,Theatrical producer,5099
392164.20,"Revels, Inc. ",80 Mt. Auburn St. ,Watertown,1488,MA,Massachusettes,2472,Live performing arts organization operator,5100
494028.18,"THE DOROTHY AND CHARLES MOSESIAN CENTER FOR THE ARTS, INC. ",321 Arsenal Street ,Watertown,1488,MA,Massachusettes,2472,Live performing arts organization operator,5101
1618541.19,"Indian Ranch Recreation, Inc. ",200 Gore Road ,Webster,1489,MA,Massachusettes,1570,Live venue operator or promoter,5102
364906.00,Supreme Entertainment Artists ,7 hastings street ,Wellesley,1490,MA,Massachusettes,2481,Talent representative,5103
46988.84,"Harbor Stage Company, Inc. ",15 Kendrick Avenue PO Box 3009,Wellfleet,1491,MA,Massachusettes,2667,Theatrical producer,5104
